name,short_name,easting,northing,depth,log_q_c
Jaksa_F81,F81,41,25,2.558,0.494696241836107
Jaksa_F81,F81,41,25,2.563,0.5068176023684519
Jaksa_F81,F81,41,25,2.568,0.47000362924573563
Jaksa_F81,F81,41,25,2.573,0.5068176023684519
Jaksa_F81,F81,41,25,2.578,0.5128236264286637
Jaksa_F81,F81,41,25,2.583,0.45107561936021673
Jaksa_F81,F81,41,25,2.588,0.4885800148186709
Jaksa_F81,F81,41,25,2.593,0.5128236264286637
Jaksa_F81,F81,41,25,2.598,0.4574248470388755
Jaksa_F81,F81,41,25,2.603,0.35065687161316933
Jaksa_F81,F81,41,25,2.608,0.45107561936021673
Jaksa_F81,F81,41,25,2.613,0.43178241642553783
Jaksa_F81,F81,41,25,2.618,0.47000362924573563
Jaksa_F81,F81,41,25,2.623,0.43178241642553783
Jaksa_F81,F81,41,25,2.628,0.5068176023684519
Jaksa_F81,F81,41,25,2.633,0.45107561936021673
Jaksa_F81,F81,41,25,2.638,0.4382549309311553
Jaksa_F81,F81,41,25,2.643,0.494696241836107
Jaksa_F81,F81,41,25,2.648,0.5247285289349821
Jaksa_F81,F81,41,25,2.653,0.43178241642553783
Jaksa_F81,F81,41,25,2.658,0.5538851132264376
Jaksa_F81,F81,41,25,2.663,0.5538851132264376
Jaksa_F81,F81,41,25,2.668,0.5068176023684519
Jaksa_F81,F81,41,25,2.673,0.5068176023684519
Jaksa_F81,F81,41,25,2.678,0.598836501088704
Jaksa_F81,F81,41,25,2.683,0.6043159668533296
Jaksa_F81,F81,41,25,2.688,0.5877866649021191
Jaksa_F81,F81,41,25,2.693,0.5877866649021191
Jaksa_F81,F81,41,25,2.698,0.6151856390902335
Jaksa_F81,F81,41,25,2.703,0.5822156198526637
Jaksa_F81,F81,41,25,2.708,0.6043159668533296
Jaksa_F81,F81,41,25,2.713,0.6312717768418578
Jaksa_F81,F81,41,25,2.719,0.5538851132264376
Jaksa_F81,F81,41,25,2.724,0.5822156198526637
Jaksa_F81,F81,41,25,2.729,0.6471032420585384
Jaksa_F81,F81,41,25,2.734,0.6523251860396901
Jaksa_F81,F81,41,25,2.739,0.6151856390902335
Jaksa_F81,F81,41,25,2.744,0.5709795465857378
Jaksa_F81,F81,41,25,2.749,0.6312717768418578
Jaksa_F81,F81,41,25,2.754,0.6626879730752367
Jaksa_F81,F81,41,25,2.759,0.6626879730752367
Jaksa_F81,F81,41,25,2.764,0.6471032420585384
Jaksa_F81,F81,41,25,2.769,0.6626879730752367
Jaksa_F81,F81,41,25,2.774,0.688134638736401
Jaksa_F81,F81,41,25,2.779,0.6981347220709843
Jaksa_F81,F81,41,25,2.784,0.688134638736401
Jaksa_F81,F81,41,25,2.789,0.688134638736401
Jaksa_F81,F81,41,25,2.794,0.6981347220709843
Jaksa_F81,F81,41,25,2.799,0.6729444732424258
Jaksa_F81,F81,41,25,2.804,0.7178397931503168
Jaksa_F81,F81,41,25,2.809,0.7178397931503168
Jaksa_F81,F81,41,25,2.814,0.6729444732424258
Jaksa_F81,F81,41,25,2.819,0.6626879730752367
Jaksa_F81,F81,41,25,2.824,0.7466879474879751
Jaksa_F81,F81,41,25,2.829,0.6981347220709843
Jaksa_F81,F81,41,25,2.834,0.6043159668533296
Jaksa_F81,F81,41,25,2.839,0.6523251860396901
Jaksa_F81,F81,41,25,2.844,0.7030975114131134
Jaksa_F81,F81,41,25,2.849,0.6151856390902335
Jaksa_F81,F81,41,25,2.854,0.6981347220709843
Jaksa_F81,F81,41,25,2.859,0.598836501088704
Jaksa_F81,F81,41,25,2.864,0.6830968447064438
Jaksa_F81,F81,41,25,2.869,0.6043159668533296
Jaksa_F81,F81,41,25,2.874,0.5877866649021191
Jaksa_F81,F81,41,25,2.879,0.636576829071551
Jaksa_F81,F81,41,25,2.884,0.6043159668533296
Jaksa_F81,F81,41,25,2.889,0.6312717768418578
Jaksa_F81,F81,41,25,2.894,0.6626879730752367
Jaksa_F81,F81,41,25,2.899,0.598836501088704
Jaksa_F81,F81,41,25,2.904,0.5877866649021191
Jaksa_F81,F81,41,25,2.91,0.598836501088704
Jaksa_F81,F81,41,25,2.915,0.5653138090500605
Jaksa_F81,F81,41,25,2.92,0.5709795465857378
Jaksa_F81,F81,41,25,2.925,0.5128236264286637
Jaksa_F81,F81,41,25,2.93,0.5877866649021191
Jaksa_F81,F81,41,25,2.935,0.5877866649021191
Jaksa_F81,F81,41,25,2.94,0.598836501088704
Jaksa_F81,F81,41,25,2.945,0.5822156198526637
Jaksa_F81,F81,41,25,2.95,0.5247285289349821
Jaksa_F81,F81,41,25,2.955,0.5709795465857378
Jaksa_F81,F81,41,25,2.96,0.5306282510621704
Jaksa_F81,F81,41,25,2.965,0.5822156198526637
Jaksa_F81,F81,41,25,2.97,0.5247285289349821
Jaksa_F81,F81,41,25,2.975,0.6151856390902335
Jaksa_F81,F81,41,25,2.98,0.5538851132264376
Jaksa_F81,F81,41,25,2.985,0.62057648772511
Jaksa_F81,F81,41,25,2.99,0.636576829071551
Jaksa_F81,F81,41,25,2.995,0.5709795465857378
Jaksa_F81,F81,41,25,3,0.6043159668533296
Jaksa_F81,F81,41,25,3.005,0.6151856390902335
Jaksa_F81,F81,41,25,3.01,0.598836501088704
Jaksa_F81,F81,41,25,3.015,0.6471032420585384
Jaksa_F81,F81,41,25,3.02,0.6151856390902335
Jaksa_F81,F81,41,25,3.025,0.6043159668533296
Jaksa_F81,F81,41,25,3.03,0.62057648772511
Jaksa_F81,F81,41,25,3.035,0.6471032420585384
Jaksa_F81,F81,41,25,3.04,0.6471032420585384
Jaksa_F81,F81,41,25,3.045,0.5877866649021191
Jaksa_F81,F81,41,25,3.05,0.6678293725756554
Jaksa_F81,F81,41,25,3.055,0.6312717768418578
Jaksa_F81,F81,41,25,3.06,0.6471032420585384
Jaksa_F81,F81,41,25,3.065,0.62057648772511
Jaksa_F81,F81,41,25,3.07,0.6626879730752367
Jaksa_F81,F81,41,25,3.075,0.6678293725756554
Jaksa_F81,F81,41,25,3.08,0.6981347220709843
Jaksa_F81,F81,41,25,3.085,0.6626879730752367
Jaksa_F81,F81,41,25,3.09,0.6729444732424258
Jaksa_F81,F81,41,25,3.095,0.688134638736401
Jaksa_F81,F81,41,25,3.101,0.6523251860396901
Jaksa_F81,F81,41,25,3.106,0.6729444732424258
Jaksa_F81,F81,41,25,3.111,0.6626879730752367
Jaksa_F81,F81,41,25,3.116,0.6626879730752367
Jaksa_F81,F81,41,25,3.121,0.6729444732424258
Jaksa_F81,F81,41,25,3.126,0.6471032420585384
Jaksa_F81,F81,41,25,3.131,0.6312717768418578
Jaksa_F81,F81,41,25,3.136,0.6312717768418578
Jaksa_F81,F81,41,25,3.141,0.6626879730752367
Jaksa_F81,F81,41,25,3.146,0.5877866649021191
Jaksa_F81,F81,41,25,3.151,0.6471032420585384
Jaksa_F81,F81,41,25,3.156,0.6626879730752367
Jaksa_F81,F81,41,25,3.161,0.6312717768418578
Jaksa_F81,F81,41,25,3.166,0.6043159668533296
Jaksa_F81,F81,41,25,3.171,0.6471032420585384
Jaksa_F81,F81,41,25,3.176,0.62057648772511
Jaksa_F81,F81,41,25,3.181,0.6312717768418578
Jaksa_F81,F81,41,25,3.186,0.6471032420585384
Jaksa_F81,F81,41,25,3.191,0.6471032420585384
Jaksa_F81,F81,41,25,3.196,0.5877866649021191
Jaksa_F81,F81,41,25,3.201,0.6043159668533296
Jaksa_F81,F81,41,25,3.206,0.6151856390902335
Jaksa_F81,F81,41,25,3.211,0.5653138090500605
Jaksa_F81,F81,41,25,3.216,0.6043159668533296
Jaksa_F81,F81,41,25,3.221,0.62057648772511
Jaksa_F81,F81,41,25,3.226,0.5877866649021191
Jaksa_F81,F81,41,25,3.231,0.5538851132264376
Jaksa_F81,F81,41,25,3.236,0.6043159668533296
Jaksa_F81,F81,41,25,3.241,0.5538851132264376
Jaksa_F81,F81,41,25,3.246,0.6151856390902335
Jaksa_F81,F81,41,25,3.251,0.5538851132264376
Jaksa_F81,F81,41,25,3.256,0.5306282510621704
Jaksa_F81,F81,41,25,3.261,0.5538851132264376
Jaksa_F81,F81,41,25,3.266,0.5822156198526637
Jaksa_F81,F81,41,25,3.271,0.5822156198526637
Jaksa_F81,F81,41,25,3.276,0.5423242908253617
Jaksa_F81,F81,41,25,3.281,0.598836501088704
Jaksa_F81,F81,41,25,3.287,0.5423242908253617
Jaksa_F81,F81,41,25,3.292,0.5709795465857378
Jaksa_F81,F81,41,25,3.297,0.5709795465857378
Jaksa_F81,F81,41,25,3.302,0.5481214085096876
Jaksa_F81,F81,41,25,3.307,0.5877866649021191
Jaksa_F81,F81,41,25,3.312,0.6471032420585384
Jaksa_F81,F81,41,25,3.317,0.6043159668533296
Jaksa_F81,F81,41,25,3.322,0.5709795465857378
Jaksa_F81,F81,41,25,3.327,0.6043159668533296
Jaksa_F81,F81,41,25,3.332,0.6312717768418578
Jaksa_F81,F81,41,25,3.337,0.5709795465857378
Jaksa_F81,F81,41,25,3.342,0.636576829071551
Jaksa_F81,F81,41,25,3.347,0.6151856390902335
Jaksa_F81,F81,41,25,3.352,0.5822156198526637
Jaksa_F81,F81,41,25,3.357,0.6523251860396901
Jaksa_F81,F81,41,25,3.362,0.598836501088704
Jaksa_F81,F81,41,25,3.367,0.6312717768418578
Jaksa_F81,F81,41,25,3.372,0.7178397931503168
Jaksa_F81,F81,41,25,3.377,0.6523251860396901
Jaksa_F81,F81,41,25,3.382,0.6523251860396901
Jaksa_F81,F81,41,25,3.387,0.7178397931503168
Jaksa_F81,F81,41,25,3.392,0.6312717768418578
Jaksa_F81,F81,41,25,3.397,0.6830968447064438
Jaksa_F81,F81,41,25,3.402,0.6830968447064438
Jaksa_F81,F81,41,25,3.407,0.6729444732424258
Jaksa_F81,F81,41,25,3.412,0.7178397931503168
Jaksa_F81,F81,41,25,3.417,0.6729444732424258
Jaksa_F81,F81,41,25,3.422,0.7030975114131134
Jaksa_F81,F81,41,25,3.427,0.6678293725756554
Jaksa_F81,F81,41,25,3.432,0.6151856390902335
Jaksa_F81,F81,41,25,3.437,0.712949807856125
Jaksa_F81,F81,41,25,3.442,0.6678293725756554
Jaksa_F81,F81,41,25,3.447,0.688134638736401
Jaksa_F81,F81,41,25,3.452,0.6678293725756554
Jaksa_F81,F81,41,25,3.457,0.6471032420585384
Jaksa_F81,F81,41,25,3.462,0.6678293725756554
Jaksa_F81,F81,41,25,3.467,0.688134638736401
Jaksa_F81,F81,41,25,3.472,0.6626879730752367
Jaksa_F81,F81,41,25,3.478,0.598836501088704
Jaksa_F81,F81,41,25,3.483,0.6312717768418578
Jaksa_F81,F81,41,25,3.488,0.5877866649021191
Jaksa_F81,F81,41,25,3.493,0.6626879730752367
Jaksa_F81,F81,41,25,3.515,0.6523251860396901
Jaksa_F81,F81,41,25,3.52,0.7178397931503168
Jaksa_F81,F81,41,25,3.525,0.712949807856125
Jaksa_F81,F81,41,25,3.53,0.7030975114131134
Jaksa_F81,F81,41,25,3.535,0.6729444732424258
Jaksa_F81,F81,41,25,3.54,0.7178397931503168
Jaksa_F81,F81,41,25,3.545,0.712949807856125
Jaksa_F81,F81,41,25,3.55,0.688134638736401
Jaksa_F81,F81,41,25,3.555,0.6830968447064438
Jaksa_F81,F81,41,25,3.56,0.712949807856125
Jaksa_F81,F81,41,25,3.565,0.6830968447064438
Jaksa_F81,F81,41,25,3.57,0.7275486072772777
Jaksa_F81,F81,41,25,3.575,0.7178397931503168
Jaksa_F81,F81,41,25,3.58,0.7030975114131134
Jaksa_F81,F81,41,25,3.585,0.7178397931503168
Jaksa_F81,F81,41,25,3.59,0.7178397931503168
Jaksa_F81,F81,41,25,3.596,0.6981347220709843
Jaksa_F81,F81,41,25,3.601,0.7030975114131134
Jaksa_F81,F81,41,25,3.606,0.7466879474879751
Jaksa_F81,F81,41,25,3.611,0.7466879474879751
Jaksa_F81,F81,41,25,3.616,0.7178397931503168
Jaksa_F81,F81,41,25,3.621,0.7275486072772777
Jaksa_F81,F81,41,25,3.626,0.7275486072772777
Jaksa_F81,F81,41,25,3.631,0.7419373447293773
Jaksa_F81,F81,41,25,3.636,0.7323678937132266
Jaksa_F81,F81,41,25,3.641,0.7419373447293773
Jaksa_F81,F81,41,25,3.646,0.7466879474879751
Jaksa_F81,F81,41,25,3.651,0.7747271675523681
Jaksa_F81,F81,41,25,3.656,0.7178397931503168
Jaksa_F81,F81,41,25,3.661,0.7701082216960737
Jaksa_F81,F81,41,25,3.666,0.7030975114131134
Jaksa_F81,F81,41,25,3.671,0.7793248768009977
Jaksa_F81,F81,41,25,3.676,0.7323678937132266
Jaksa_F81,F81,41,25,3.681,0.7419373447293773
Jaksa_F81,F81,41,25,3.686,0.7561219797213337
Jaksa_F81,F81,41,25,3.691,0.7178397931503168
Jaksa_F81,F81,41,25,3.696,0.7178397931503168
Jaksa_F81,F81,41,25,3.701,0.688134638736401
Jaksa_F81,F81,41,25,3.706,0.688134638736401
Jaksa_F81,F81,41,25,3.711,0.712949807856125
Jaksa_F81,F81,41,25,3.716,0.6471032420585384
Jaksa_F81,F81,41,25,3.721,0.6471032420585384
Jaksa_F81,F81,41,25,3.726,0.6626879730752367
Jaksa_F81,F81,41,25,3.731,0.6729444732424258
Jaksa_F81,F81,41,25,3.736,0.6626879730752367
Jaksa_F81,F81,41,25,3.741,0.6626879730752367
Jaksa_F81,F81,41,25,3.746,0.6678293725756554
Jaksa_F81,F81,41,25,3.751,0.6312717768418578
Jaksa_F81,F81,41,25,3.756,0.6678293725756554
Jaksa_F81,F81,41,25,3.761,0.6523251860396901
Jaksa_F81,F81,41,25,3.766,0.6471032420585384
Jaksa_F81,F81,41,25,3.771,0.6678293725756554
Jaksa_F81,F81,41,25,3.776,0.6471032420585384
Jaksa_F81,F81,41,25,3.781,0.62057648772511
Jaksa_F81,F81,41,25,3.787,0.6151856390902335
Jaksa_F81,F81,41,25,3.792,0.6678293725756554
Jaksa_F81,F81,41,25,3.797,0.6626879730752367
Jaksa_F81,F81,41,25,3.802,0.5709795465857378
Jaksa_F81,F81,41,25,3.807,0.6523251860396901
Jaksa_F81,F81,41,25,3.812,0.6830968447064438
Jaksa_F81,F81,41,25,3.817,0.6471032420585384
Jaksa_F81,F81,41,25,3.822,0.62057648772511
Jaksa_F81,F81,41,25,3.827,0.6626879730752367
Jaksa_F81,F81,41,25,3.832,0.6830968447064438
Jaksa_F81,F81,41,25,3.837,0.712949807856125
Jaksa_F81,F81,41,25,3.842,0.688134638736401
Jaksa_F81,F81,41,25,3.847,0.688134638736401
Jaksa_F81,F81,41,25,3.852,0.688134638736401
Jaksa_F81,F81,41,25,3.857,0.7323678937132266
Jaksa_F81,F81,41,25,3.862,0.7608058290337602
Jaksa_F81,F81,41,25,3.867,0.7747271675523681
Jaksa_F81,F81,41,25,3.872,0.7793248768009977
Jaksa_F81,F81,41,25,3.877,0.7747271675523681
Jaksa_F81,F81,41,25,3.882,0.7747271675523681
Jaksa_F81,F81,41,25,3.887,0.8285518175661483
Jaksa_F81,F81,41,25,3.892,0.8415671856782185
Jaksa_F81,F81,41,25,3.897,0.8329091229351039
Jaksa_F81,F81,41,25,3.902,0.8458682675776092
Jaksa_F81,F81,41,25,3.907,0.8153648132841944
Jaksa_F81,F81,41,25,3.912,0.7701082216960737
Jaksa_F81,F81,41,25,3.917,0.8153648132841944
Jaksa_F81,F81,41,25,3.922,0.8020015854720274
Jaksa_F81,F81,41,25,3.927,0.7884573603642703
Jaksa_F81,F81,41,25,3.932,0.7608058290337602
Jaksa_F81,F81,41,25,3.937,0.7884573603642703
Jaksa_F81,F81,41,25,3.942,0.7608058290337602
Jaksa_F81,F81,41,25,3.947,0.7561219797213337
Jaksa_F81,F81,41,25,3.952,0.7419373447293773
Jaksa_F81,F81,41,25,3.957,0.7561219797213337
Jaksa_F81,F81,41,25,3.962,0.6981347220709843
Jaksa_F81,F81,41,25,3.967,0.6729444732424258
Jaksa_F81,F81,41,25,3.972,0.688134638736401
Jaksa_F81,F81,41,25,3.978,0.688134638736401
Jaksa_F81,F81,41,25,3.983,0.688134638736401
Jaksa_F81,F81,41,25,3.988,0.7178397931503168
Jaksa_F81,F81,41,25,3.993,0.688134638736401
Jaksa_F81,F81,41,25,3.998,0.7178397931503168
Jaksa_F81,F81,41,25,4.003,0.6729444732424258
Jaksa_F81,F81,41,25,4.008,0.7030975114131134
Jaksa_F81,F81,41,25,4.013,0.688134638736401
Jaksa_F81,F81,41,25,4.018,0.7030975114131134
Jaksa_F81,F81,41,25,4.023,0.7030975114131134
Jaksa_F81,F81,41,25,4.028,0.7030975114131134
Jaksa_F81,F81,41,25,4.033,0.6981347220709843
Jaksa_F81,F81,41,25,4.038,0.6626879730752367
Jaksa_F81,F81,41,25,4.043,0.6471032420585384
Jaksa_F81,F81,41,25,4.048,0.6830968447064438
Jaksa_F81,F81,41,25,4.053,0.688134638736401
Jaksa_F81,F81,41,25,4.058,0.6678293725756554
Jaksa_F81,F81,41,25,4.063,0.6729444732424258
Jaksa_F81,F81,41,25,4.068,0.6830968447064438
Jaksa_F81,F81,41,25,4.073,0.688134638736401
Jaksa_F81,F81,41,25,4.078,0.6626879730752367
Jaksa_F81,F81,41,25,4.083,0.636576829071551
Jaksa_F81,F81,41,25,4.088,0.6523251860396901
Jaksa_F81,F81,41,25,4.093,0.636576829071551
Jaksa_F81,F81,41,25,4.098,0.62057648772511
Jaksa_F81,F81,41,25,4.103,0.6729444732424258
Jaksa_F81,F81,41,25,4.108,0.6523251860396901
Jaksa_F81,F81,41,25,4.113,0.6626879730752367
Jaksa_F81,F81,41,25,4.118,0.6729444732424258
Jaksa_F81,F81,41,25,4.123,0.6471032420585384
Jaksa_F81,F81,41,25,4.128,0.62057648772511
Jaksa_F81,F81,41,25,4.133,0.6471032420585384
Jaksa_F81,F81,41,25,4.138,0.6626879730752367
Jaksa_F81,F81,41,25,4.143,0.6471032420585384
Jaksa_F81,F81,41,25,4.148,0.6471032420585384
Jaksa_F81,F81,41,25,4.153,0.6043159668533296
Jaksa_F81,F81,41,25,4.158,0.5877866649021191
Jaksa_F81,F81,41,25,4.164,0.5877866649021191
Jaksa_F81,F81,41,25,4.169,0.62057648772511
Jaksa_F81,F81,41,25,4.174,0.62057648772511
Jaksa_F81,F81,41,25,4.179,0.6471032420585384
Jaksa_F81,F81,41,25,4.184,0.6471032420585384
Jaksa_F81,F81,41,25,4.189,0.62057648772511
Jaksa_F81,F81,41,25,4.194,0.6471032420585384
Jaksa_F81,F81,41,25,4.199,0.6981347220709843
Jaksa_F81,F81,41,25,4.204,0.7030975114131134
Jaksa_F81,F81,41,25,4.209,0.7030975114131134
Jaksa_F81,F81,41,25,4.214,0.688134638736401
Jaksa_F81,F81,41,25,4.219,0.7030975114131134
Jaksa_F81,F81,41,25,4.224,0.7030975114131134
Jaksa_F81,F81,41,25,4.229,0.7030975114131134
Jaksa_F81,F81,41,25,4.234,0.7030975114131134
Jaksa_F81,F81,41,25,4.239,0.688134638736401
Jaksa_F81,F81,41,25,4.244,0.688134638736401
Jaksa_F81,F81,41,25,4.249,0.6729444732424258
Jaksa_F81,F81,41,25,4.254,0.712949807856125
Jaksa_F81,F81,41,25,4.259,0.6471032420585384
Jaksa_F81,F81,41,25,4.264,0.6678293725756554
Jaksa_F81,F81,41,25,4.269,0.688134638736401
Jaksa_F81,F81,41,25,4.274,0.7178397931503168
Jaksa_F81,F81,41,25,4.279,0.7030975114131134
Jaksa_F81,F81,41,25,4.284,0.7030975114131134
Jaksa_F81,F81,41,25,4.289,0.6626879730752367
Jaksa_F81,F81,41,25,4.294,0.6678293725756554
Jaksa_F81,F81,41,25,4.299,0.636576829071551
Jaksa_F81,F81,41,25,4.304,0.6981347220709843
Jaksa_F81,F81,41,25,4.309,0.7178397931503168
Jaksa_F81,F81,41,25,4.314,0.6830968447064438
Jaksa_F81,F81,41,25,4.319,0.7178397931503168
Jaksa_F81,F81,41,25,4.324,0.6471032420585384
Jaksa_F81,F81,41,25,4.329,0.7178397931503168
Jaksa_F81,F81,41,25,4.334,0.688134638736401
Jaksa_F81,F81,41,25,4.339,0.7178397931503168
Jaksa_F81,F81,41,25,4.344,0.6626879730752367
Jaksa_F81,F81,41,25,4.349,0.6471032420585384
Jaksa_F81,F81,41,25,4.355,0.688134638736401
Jaksa_F81,F81,41,25,4.36,0.6151856390902335
Jaksa_F81,F81,41,25,4.365,0.6312717768418578
Jaksa_F81,F81,41,25,4.37,0.6471032420585384
Jaksa_F81,F81,41,25,4.375,0.6312717768418578
Jaksa_F81,F81,41,25,4.38,0.6729444732424258
Jaksa_F81,F81,41,25,4.385,0.6981347220709843
Jaksa_F81,F81,41,25,4.39,0.688134638736401
Jaksa_F81,F81,41,25,4.395,0.7030975114131134
Jaksa_F81,F81,41,25,4.4,0.7178397931503168
Jaksa_F81,F81,41,25,4.405,0.6830968447064438
Jaksa_F81,F81,41,25,4.41,0.6981347220709843
Jaksa_F81,F81,41,25,4.415,0.688134638736401
Jaksa_F81,F81,41,25,4.42,0.712949807856125
Jaksa_F81,F81,41,25,4.425,0.7323678937132266
Jaksa_F81,F81,41,25,4.43,0.7466879474879751
Jaksa_F81,F81,41,25,4.435,0.7793248768009977
Jaksa_F81,F81,41,25,4.44,0.7747271675523681
Jaksa_F81,F81,41,25,4.445,0.7466879474879751
Jaksa_F81,F81,41,25,4.45,0.7929925155296614
Jaksa_F81,F81,41,25,4.455,0.7561219797213337
Jaksa_F81,F81,41,25,4.46,0.7608058290337602
Jaksa_F81,F81,41,25,4.465,0.7608058290337602
Jaksa_F81,F81,41,25,4.47,0.7701082216960737
Jaksa_F81,F81,41,25,4.475,0.7929925155296614
Jaksa_F81,F81,41,25,4.48,0.7747271675523681
Jaksa_F81,F81,41,25,4.485,0.7929925155296614
Jaksa_F81,F81,41,25,4.49,0.7793248768009977
Jaksa_F81,F81,41,25,4.495,0.8064758658669485
Jaksa_F81,F81,41,25,4.5,0.8020015854720274
Jaksa_F81,F81,41,25,4.505,0.8020015854720274
Jaksa_F81,F81,41,25,4.51,0.7747271675523681
Jaksa_F81,F81,41,25,4.515,0.8285518175661483
Jaksa_F81,F81,41,25,4.52,0.8020015854720274
Jaksa_F81,F81,41,25,4.525,0.8153648132841944
Jaksa_F81,F81,41,25,4.53,0.8153648132841944
Jaksa_F81,F81,41,25,4.535,0.7884573603642703
Jaksa_F81,F81,41,25,4.54,0.8020015854720274
Jaksa_F81,F81,41,25,4.546,0.7884573603642703
Jaksa_F81,F81,41,25,4.551,0.8064758658669485
Jaksa_F81,F81,41,25,4.556,0.8020015854720274
Jaksa_F81,F81,41,25,4.561,0.8197798314933114
Jaksa_F81,F81,41,25,4.566,0.8153648132841944
Jaksa_F81,F81,41,25,4.571,0.8020015854720274
Jaksa_F81,F81,41,25,4.576,0.8285518175661483
Jaksa_F81,F81,41,25,4.581,0.8153648132841944
Jaksa_F81,F81,41,25,4.586,0.8458682675776092
Jaksa_F81,F81,41,25,4.591,0.883767540168595
Jaksa_F81,F81,41,25,4.596,0.8458682675776092
Jaksa_F81,F81,41,25,4.601,0.8586616190375187
Jaksa_F81,F81,41,25,4.606,0.8712933659434193
Jaksa_F81,F81,41,25,4.611,0.8544153281560676
Jaksa_F81,F81,41,25,4.616,0.8415671856782185
Jaksa_F81,F81,41,25,4.621,0.8458682675776092
Jaksa_F81,F81,41,25,4.626,0.8586616190375187
Jaksa_F81,F81,41,25,4.631,0.8458682675776092
Jaksa_F81,F81,41,25,4.636,0.8197798314933114
Jaksa_F81,F81,41,25,4.641,0.8415671856782185
Jaksa_F81,F81,41,25,4.646,0.8712933659434193
Jaksa_F81,F81,41,25,4.651,0.8712933659434193
Jaksa_F81,F81,41,25,4.656,0.8754687373538999
Jaksa_F81,F81,41,25,4.661,0.8671004876833833
Jaksa_F81,F81,41,25,4.666,0.8415671856782185
Jaksa_F81,F81,41,25,4.671,0.8458682675776092
Jaksa_F81,F81,41,25,4.676,0.883767540168595
Jaksa_F81,F81,41,25,4.681,0.8458682675776092
Jaksa_F81,F81,41,25,4.686,0.8712933659434193
Jaksa_F81,F81,41,25,4.691,0.8329091229351039
Jaksa_F81,F81,41,25,4.696,0.8712933659434193
Jaksa_F81,F81,41,25,4.701,0.8671004876833833
Jaksa_F81,F81,41,25,4.706,0.8586616190375187
Jaksa_F81,F81,41,25,4.711,0.8458682675776092
Jaksa_F81,F81,41,25,4.716,0.8285518175661483
Jaksa_F81,F81,41,25,4.721,0.8153648132841944
Jaksa_F81,F81,41,25,4.726,0.8153648132841944
Jaksa_F81,F81,41,25,4.732,0.8458682675776092
Jaksa_F81,F81,41,25,4.737,0.8329091229351039
Jaksa_F81,F81,41,25,4.742,0.8285518175661483
Jaksa_F81,F81,41,25,4.747,0.8415671856782185
Jaksa_F81,F81,41,25,4.752,0.8064758658669485
Jaksa_F81,F81,41,25,4.757,0.8153648132841944
Jaksa_F81,F81,41,25,4.762,0.8197798314933114
Jaksa_F81,F81,41,25,4.767,0.8197798314933114
Jaksa_F81,F81,41,25,4.772,0.8020015854720274
Jaksa_F81,F81,41,25,4.777,0.8415671856782185
Jaksa_F81,F81,41,25,4.782,0.7929925155296614
Jaksa_F81,F81,41,25,4.787,0.8020015854720274
Jaksa_F81,F81,41,25,4.792,0.8020015854720274
Jaksa_F81,F81,41,25,4.797,0.8064758658669485
Jaksa_F81,F81,41,25,4.802,0.7929925155296614
Jaksa_F81,F81,41,25,4.807,0.7884573603642703
Jaksa_F81,F81,41,25,4.812,0.8020015854720274
Jaksa_F81,F81,41,25,4.817,0.7793248768009977
Jaksa_F81,F81,41,25,4.822,0.7793248768009977
Jaksa_F81,F81,41,25,4.827,0.7884573603642703
Jaksa_F81,F81,41,25,4.832,0.8020015854720274
Jaksa_F81,F81,41,25,4.837,0.7929925155296614
Jaksa_F81,F81,41,25,4.842,0.7747271675523681
Jaksa_F81,F81,41,25,4.847,0.7884573603642703
Jaksa_F81,F81,41,25,4.852,0.7561219797213337
Jaksa_F81,F81,41,25,4.857,0.7323678937132266
Jaksa_F81,F81,41,25,4.862,0.7323678937132266
Jaksa_F81,F81,41,25,4.867,0.7419373447293773
Jaksa_F81,F81,41,25,4.872,0.7323678937132266
Jaksa_F81,F81,41,25,4.877,0.7275486072772777
Jaksa_F81,F81,41,25,4.882,0.7466879474879751
Jaksa_F81,F81,41,25,4.887,0.7323678937132266
Jaksa_F81,F81,41,25,4.892,0.7466879474879751
Jaksa_F81,F81,41,25,4.897,0.7178397931503168
Jaksa_F81,F81,41,25,4.902,0.712949807856125
Jaksa_F81,F81,41,25,4.907,0.7275486072772777
Jaksa_F81,F81,41,25,4.912,0.7561219797213337
Jaksa_F81,F81,41,25,4.917,0.6981347220709843
Jaksa_F81,F81,41,25,4.923,0.7030975114131134
Jaksa_F81,F81,41,25,4.928,0.688134638736401
Jaksa_F81,F81,41,25,4.933,0.688134638736401
Jaksa_F81,F81,41,25,4.938,0.6729444732424258
Jaksa_F81,F81,41,25,4.943,0.6626879730752367
Jaksa_F81,F81,41,25,4.948,0.636576829071551
Jaksa_F81,F81,41,25,4.953,0.6523251860396901
Jaksa_F81,F81,41,25,4.958,0.6729444732424258
Jaksa_F81,F81,41,25,4.963,0.6729444732424258
Jaksa_F81,F81,41,25,4.968,0.6626879730752367
Jaksa_F81,F81,41,25,4.973,0.7030975114131134
Jaksa_F81,F81,41,25,4.978,0.6678293725756554
Jaksa_F81,F81,41,25,4.983,0.6626879730752367
Jaksa_F81,F81,41,25,4.988,0.7030975114131134
Jaksa_F81,F81,41,25,4.993,0.6626879730752367
Jaksa_F81,F81,41,25,4.998,0.688134638736401
Jaksa_F81,F81,41,25,5.003,0.7030975114131134
